Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
144,26-06-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,54,61,NA
144,14-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,49,41,NA
144,15-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,31,77,NA
144,16-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,38,62,NA
144,21-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,25,39,NA
144,22-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,28,33,NA
144,23-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,33,32,NA
144,28-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,25,22,NA
144,29-07-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,18,18,NA
144,12-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,52,59,NA
144,13-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,66,49,NA
144,21-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,75,45,NA
144,22-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,73,79,NA
144,23-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,67,56,NA
144,25-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,70,48,NA
144,26-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,63,44,NA
144,27-08-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,81,57,NA
144,08-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,49,67,NA
144,09-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,63,56,NA
144,10-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,57,48,NA
144,15-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,60,77,NA
144,16-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,82,109,NA
144,17-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,59,76,NA
144,22-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,49,37,NA
144,23-09-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,60,37,NA
144,13-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",20,93,88,NA
144,14-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",26,124,92,NA
144,19-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,122,164,NA
144,20-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,91,193,NA
144,21-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,76,133,NA
144,27-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,118,124,NA
144,28-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,108,80,NA
144,29-10-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,115,107,NA
144,07-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",23,126,305,NA
144,08-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",46,114,235,NA
144,18-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,134,224,NA
144,19-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,141,354,NA
144,20-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,145,315,NA
144,27-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,97,282,NA
144,28-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,97,353,NA
144,29-11-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",25,120,352,NA
144,02-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,140,271,NA
144,03-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,112,306,NA
144,09-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,123,273,NA
144,10-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,122,280,NA
144,16-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,161,284,NA
144,17-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,208,386,NA
144,29-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,152,253,NA
144,30-12-15,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,145,311,NA
146,06-01-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,90,236,NA
146,07-01-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,89,269,NA
146,27-01-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,78,271,NA
146,28-01-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,72,280,NA
146,29-01-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,101,279,NA
146,04-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,102,163,NA
146,05-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,130,301,NA
146,10-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,179,266,NA
146,11-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,147,263,NA
146,12-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,132,258,NA
146,17-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,126,297,NA
146,18-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,105,274,NA
146,19-02-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,61,207,NA
146,03-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,95,92,NA
146,04-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,137,128,NA
146,10-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,103,132,NA
146,11-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,101,182,NA
146,12-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,139,165,NA
146,24-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,115,185,NA
146,25-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,136,226,NA
146,26-03-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,85,130,NA
146,07-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,108,162,NA
146,08-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,98,214,NA
146,09-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,104,292,NA
146,20-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,145,499,NA
146,21-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,148,382,NA
146,22-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,138,292,NA
146,23-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,137,369,NA
146,24-04-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,125,409,NA
146,06-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,123,342,NA
146,07-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,77,250,NA
146,08-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,104,270,NA
146,19-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,93,211,NA
146,20-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,117,173,NA
146,21-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,114,174,NA
146,26-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,93,219,NA
146,27-05-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,108,393,NA
146,02-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,116,142,NA
146,03-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,92,93,NA
146,04-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,114,176,NA
146,09-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,35,224,NA
146,10-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,50,184,NA
146,11-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,66,157,NA
146,23-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,83,138,NA
146,24-06-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,62,53,NA
146,01-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,29,72,NA
146,02-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,33,89,NA
146,07-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,97,63,NA
146,08-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,102,78,NA
146,09-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,80,62,NA
146,14-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,30,77,NA
146,15-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,48,111,NA
146,16-07-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,43,88,NA
146,04-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,50,39,NA
146,05-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,71,54,NA
146,06-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,47,53,NA
146,18-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,54,38,NA
146,19-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,38,41,NA
146,20-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,52,57,NA
146,25-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,77,89,NA
146,26-08-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,75,65,NA
146,01-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,47,110,NA
146,02-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,40,134,NA
146,03-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,80,149,NA
146,08-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,107,81,NA
146,09-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,88,109,NA
146,10-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,113,97,NA
146,22-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,46,33,NA
146,23-09-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,73,58,NA
146,06-10-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,124,139,NA
146,07-10-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,115,173,NA
146,08-10-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,118,149,NA
146,13-10-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,110,98,NA
146,14-10-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,110,121,NA
146,15-10-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,121,178,NA
146,19-10-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,162,296,NA
146,03-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",32,155,457,NA
146,04-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",38,137,260,NA
146,05-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",18,145,101,NA
146,18-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",26,183,377,NA
146,19-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,188,353,NA
146,24-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,183,225,NA
146,25-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",37,173,295,NA
146,26-11-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",39,207,305,NA
146,08-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,182,435,NA
146,09-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,151,335,NA
146,10-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,159,289,NA
146,15-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,136,264,NA
146,16-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,178,346,NA
146,17-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,174,346,NA
146,29-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,130,271,NA
146,30-12-15,Delhi,Delhi,"Town Hall, Ayurvedic Dispensary, Chandni Chowk, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,161,318,NA
345,14-01-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,99,344,NA
345,15-01-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,98,304,NA
345,16-01-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,8,122,374,NA
345,27-01-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,66,224,NA
345,28-01-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,82,270,NA
345,29-01-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,76,251,NA
345,30-01-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,16,66,234,NA
345,10-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,133,293,NA
345,11-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,112,356,NA
345,12-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,115,312,NA
345,21-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,113,257,NA
345,22-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,88,269,NA
345,24-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,99,286,NA
345,25-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,85,322,NA
345,26-02-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,104,333,NA
345,03-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,130,165,NA
345,04-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,95,254,NA
345,13-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,139,248,NA
345,14-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,63,117,NA
345,15-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,97,89,NA
345,17-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,52,152,NA
345,18-03-15,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,100,173,NA
