"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
58,29-10-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,58,193,NA
58,11-03-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,310,NA
58,11-10-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,61,313,NA
58,13-11-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,57,403,NA
58,18-11-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,355,NA
58,21-11-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,57,335,NA
58,26-11-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,53,414,NA
58,12-02-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,205,NA
58,12-05-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,52,289,NA
58,12-10-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,48,546,NA
58,15-12-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,55,211,NA
58,18-12-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,47,444,NA
58,23-12-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,63,514,NA
58,29-12-14,Delhi,Delhi,"Shahadra, Delhi",Central Pollution Control Board,Industrial Area,4,51,432,NA
345,01-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,55,308,NA
345,01-03-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,112,563,NA
345,01-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,99,543,NA
345,01-08-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,15,74,512,NA
345,01-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,100,683,NA
345,21-01-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,64,138,NA
345,22-01-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,54,149,NA
345,23-01-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,84,250,NA
345,02-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,92,273,NA
345,02-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,18,100,323,NA
345,13-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,91,186,NA
345,18-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,111,458,NA
345,19-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,21,115,390,NA
345,20-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,97,454,NA
345,25-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,105,314,NA
345,26-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,16,116,257,NA
345,03-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,66,253,NA
345,03-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,68,149,NA
345,03-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,77,189,NA
345,03-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,71,93,NA
345,03-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,58,121,NA
345,13-03-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,93,141,NA
345,19-03-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,58,128,NA
345,20-03-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,86,188,NA
345,04-02-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,85,219,NA
345,04-03-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,88,215,NA
345,15-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,44,277,NA
345,16-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,72,181,NA
345,17-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,75,110,NA
345,23-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,28,123,245,NA
345,25-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,19,137,300,NA
345,25-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,131,303,NA
345,05-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,72,127,NA
345,05-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,17,82,366,NA
345,05-08-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,103,281,NA
345,13-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,67,106,NA
345,14-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,81,150,NA
345,15-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,86,168,NA
345,27-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,107,222,NA
345,28-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,125,257,NA
345,06-03-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,111,305,NA
345,06-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,109,300,NA
345,06-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,63,217,NA
345,17-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,55,230,NA
345,18-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,56,128,NA
345,19-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,58,169,NA
345,26-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,47,226,NA
345,27-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,17,159,NA
345,07-08-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,78,314,NA
345,07-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,82,425,NA
345,07-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,80,335,NA
345,15-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,90,140,NA
345,16-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,81,113,NA
345,17-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,65,67,NA
345,22-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,79,81,NA
345,23-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,49,114,NA
345,08-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,47,186,NA
345,08-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,9,56,108,NA
345,08-07-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,78,181,NA
345,08-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,59,119,NA
345,08-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,39,97,NA
345,25-08-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,76,175,NA
345,26-08-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,68,200,NA
345,27-08-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,53,138,NA
345,16-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,50,125,NA
345,17-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,38,153,NA
345,18-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,56,169,NA
345,23-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,81,240,NA
345,24-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,67,236,NA
345,25-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,71,198,NA
345,28-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,49,188,NA
345,29-09-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,63,246,NA
345,15-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,61,220,NA
345,16-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,90,273,NA
345,17-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,80,358,NA
345,21-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,141,546,NA
345,22-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,163,420,NA
345,25-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,122,459,NA
345,26-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,4,100,319,NA
345,27-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,142,275,NA
345,11-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,142,442,NA
345,11-05-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,128,376,NA
345,11-06-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,10,148,452,NA
345,11-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,8,176,508,NA
345,11-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,11,195,537,NA
345,18-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,196,709,NA
345,19-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,147,609,NA
345,20-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,6,169,581,NA
345,12-03-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,152,395,NA
345,12-04-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,14,163,414,NA
345,12-10-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,7,142,545,NA
345,12-11-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,5,160,469,NA
345,12-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,20,209,657,NA
345,23-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,3,169,633,NA
345,24-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,118,369,NA
345,25-12-14,Delhi,Delhi,"Mayapuri Industrial Area, Delhi",National Environmental Engineering Research Institute,Industrial Area,2,102,323,NA
144,01-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,53,287,NA
144,01-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,77,358,NA
144,14-01-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",22,117,375,NA
144,15-01-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,113,396,NA
144,16-01-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",28,101,337,NA
144,21-01-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,61,129,NA
144,22-01-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,45,99,NA
144,23-01-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,63,167,NA
144,02-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,78,196,NA
144,02-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,103,194,NA
144,02-06-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",22,90,174,NA
144,18-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,108,198,NA
144,19-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,111,258,NA
144,20-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,92,242,NA
144,22-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,110,176,NA
144,23-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,82,154,NA
144,03-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,58,90,NA
144,03-12-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,64,72,NA
144,13-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,80,100,NA
144,25-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,82,141,NA
144,26-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",17,85,97,NA
144,27-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,93,106,NA
144,29-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,65,73,NA
144,30-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,65,88,NA
144,14-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,103,115,NA
144,15-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,114,137,NA
144,16-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",19,18,78,NA
144,19-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,119,153,NA
144,20-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,104,84,NA
144,21-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,74,128,NA
144,23-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,93,124,NA
144,24-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,109,164,NA
144,13-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,53,77,NA
144,14-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,72,96,NA
144,15-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,68,65,NA
144,20-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,61,141,NA
144,21-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,74,137,NA
144,22-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,77,180,NA
144,27-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,115,153,NA
144,28-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,111,137,NA
144,06-10-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,31,268,NA
144,06-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,11,332,NA
144,06-12-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,45,243,NA
144,17-06-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,49,136,NA
144,18-06-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,60,71,NA
144,19-06-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,69,117,NA
144,24-06-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,49,163,NA
144,25-06-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,40,101,NA
144,07-01-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,47,96,NA
144,07-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,87,67,NA
144,07-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,47,69,NA
144,15-07-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,33,67,NA
144,16-07-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,60,35,NA
144,17-07-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,45,192,NA
144,29-07-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,47,58,NA
144,30-07-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,34,68,NA
144,08-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,35,56,NA
144,08-12-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,34,35,NA
144,19-08-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,99,140,NA
144,20-08-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,76,158,NA
144,21-08-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,78,117,NA
144,25-08-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,63,65,NA
144,26-08-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,67,47,NA
144,27-08-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,63,67,NA
144,09-02-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,45,39,NA
144,09-03-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,51,22,NA
144,09-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,37,21,NA
144,09-10-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,66,53,NA
144,09-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,51,57,NA
144,16-09-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,55,52,NA
144,17-09-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,81,56,NA
144,10-04-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,90,129,NA
144,10-05-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,68,157,NA
144,10-09-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,62,51,NA
144,18-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,185,194,NA
144,19-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,177,254,NA
144,20-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,176,258,NA
144,25-11-14,Delhi,Delhi,"N.Y. SCHOOL, Sarojini Nagar, Delhi",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,152,219,NA
